updated,text,created,uri,guid,user,id,links.json,links.html,links.incontext
2018-11-14T00:05:24Z,"The absence of several covariates is a major weakness. Hughes et al 2017 concluded ""Associations were weak or modest for physical inactivity, overweight or obesity, and diabetes ...; moderate for smoking, heavy alcohol use, poor self-rated health, cancer, heart disease, and respiratory disease ..., strong for sexual risk taking, mental ill health, and problematic alcohol use ..., and strongest for problematic drug use and interpersonal and self-directed violence"". Consequently, all MLMs should minimally include smoking and alcohol use and chronic illness (Y/N). These variables are associated with adverse childhood experiences (Anda JAMA 99) but also with depression (10.1080/15504260902870129). ",2018-11-14T00:05:24Z,https://osf.io/preprints/sportrxiv/ms2u7,ms2u7,acct:paquito@hypothes.is,-9qH1OegEeiCjRuHodh8NQ,https://hypothes.is/api/annotations/-9qH1OegEeiCjRuHodh8NQ,https://hypothes.is/a/-9qH1OegEeiCjRuHodh8NQ,https://hyp.is/-9qH1OegEeiCjRuHodh8NQ/osf.io/preprints/sportrxiv/ms2u7
2018-11-13T23:56:58Z,"maybe ""self-reported"" PA
",2018-11-13T23:56:58Z,https://osf.io/preprints/sportrxiv/ms2u7,ms2u7,acct:paquito@hypothes.is,zmLO8uefEeiPntew2buNVA,https://hypothes.is/api/annotations/zmLO8uefEeiPntew2buNVA,https://hypothes.is/a/zmLO8uefEeiPntew2buNVA,https://hyp.is/zmLO8uefEeiPntew2buNVA/osf.io/preprints/sportrxiv/ms2u7
2018-11-13T23:55:43Z,"maybe ""retrospective assessment of child""... see Edwards et al. 2001 in Child Abuse Neg",2018-11-13T23:55:43Z,https://osf.io/preprints/sportrxiv/ms2u7,ms2u7,acct:paquito@hypothes.is,obsn8OefEei7PEs02mxk-w,https://hypothes.is/api/annotations/obsn8OefEei7PEs02mxk-w,https://hypothes.is/a/obsn8OefEei7PEs02mxk-w,https://hyp.is/obsn8OefEei7PEs02mxk-w/osf.io/preprints/sportrxiv/ms2u7
2018-11-13T23:46:57Z,"You should use a more adapted term. Do you present findings examining the associations between functional dependence and ""depressive symptoms"", major depressive disorder, depressive disorders?",2018-11-13T23:46:57Z,https://osf.io/preprints/sportrxiv/ms2u7,ms2u7,acct:paquito@hypothes.is,aEp4ZOeeEei887cgD86xsQ,https://hypothes.is/api/annotations/aEp4ZOeeEei887cgD86xsQ,https://hypothes.is/a/aEp4ZOeeEei887cgD86xsQ,https://hyp.is/aEp4ZOeeEei887cgD86xsQ/osf.io/preprints/sportrxiv/ms2u7
2018-11-02T18:45:20Z,reminds me of the Matthes Scale,2018-11-02T18:45:20Z,https://osf.io/preprints/socarxiv/rghk2/,rghk2,acct:Alexander_Wuttke@hypothes.is,cw5LzN7PEei07ptIgUk6pA,https://hypothes.is/api/annotations/cw5LzN7PEei07ptIgUk6pA,https://hypothes.is/a/cw5LzN7PEei07ptIgUk6pA,https://hyp.is/cw5LzN7PEei07ptIgUk6pA/osf.io/preprints/socarxiv/rghk2/
2018-11-02T18:29:39Z,"Diesem Manuskript scheint grundsätzlich ein teleologisches Verständnis zu Grunde zu liegen. Aus diesem ""Ziel"" von Dialog und dem Erreichen oder Nicht-Erreichen dieses Ziel scheinen sich dann die in der Intr. angesprochenen normativen Implikationen (""good"" / ""bad"") zu ergeben. An dieser Stelle frage ich mich als Leser, was genau dieses Ziel ist. Dies wird implizit angesprochen, eine direkte Auseinandersetzung damit, welches (normativ oder wie auch immer begründete) Ziel verfolgt wird könnte man direkt zu Beginn noch stärker herausarbeiten.",2018-11-02T18:29:39Z,https://osf.io/preprints/socarxiv/rghk2/,rghk2,acct:Alexander_Wuttke@hypothes.is,QivnoN7NEeiGePtBoI6kKQ,https://hypothes.is/api/annotations/QivnoN7NEeiGePtBoI6kKQ,https://hypothes.is/a/QivnoN7NEeiGePtBoI6kKQ,https://hyp.is/QivnoN7NEeiGePtBoI6kKQ/osf.io/preprints/socarxiv/rghk2/
2018-11-01T09:35:48Z,"In this context, are these diversity estimates just 'raw' counts (based on first/last occurrences), or have they been corrected/standardised in some way?",2018-11-01T09:35:48Z,https://paleorxiv.org/wn8g6,wn8g6,acct:protohedgehog@hypothes.is,g-HlQt25Eei0L0MKD0j3bQ,https://hypothes.is/api/annotations/g-HlQt25Eei0L0MKD0j3bQ,https://hypothes.is/a/g-HlQt25Eei0L0MKD0j3bQ,https://hyp.is/g-HlQt25Eei0L0MKD0j3bQ/paleorxiv.org/wn8g6
2018-10-19T14:16:55Z,Font type and size differs across figures. We might want to keep it consistent if possible.,2018-10-19T14:13:13Z,https://psyarxiv.com/zeux9/,zeux9,acct:ChristophSchild@hypothes.is,HfNvNtOpEeiVmIt3bBkkPQ,https://hypothes.is/api/annotations/HfNvNtOpEeiVmIt3bBkkPQ,https://hypothes.is/a/HfNvNtOpEeiVmIt3bBkkPQ,https://hyp.is/HfNvNtOpEeiVmIt3bBkkPQ/psyarxiv.com/zeux9/
2018-10-19T14:16:42Z,I might be missing something but some of these references have DOIs and some don't. Can't find a pattern though.,2018-10-19T14:16:42Z,https://psyarxiv.com/zeux9/,zeux9,acct:ChristophSchild@hypothes.is,ml6GltOpEeixeqs0ZbrOUA,https://hypothes.is/api/annotations/ml6GltOpEeixeqs0ZbrOUA,https://hypothes.is/a/ml6GltOpEeixeqs0ZbrOUA,https://hyp.is/ml6GltOpEeixeqs0ZbrOUA/psyarxiv.com/zeux9/
2018-10-19T14:14:42Z,Font size in this figure needs to be larger. Almost needed a magnifying glass ;),2018-10-19T14:14:42Z,https://psyarxiv.com/zeux9/,zeux9,acct:ChristophSchild@hypothes.is,UuGR0tOpEei8IIcgv82NKQ,https://hypothes.is/api/annotations/UuGR0tOpEei8IIcgv82NKQ,https://hypothes.is/a/UuGR0tOpEei8IIcgv82NKQ,https://hyp.is/UuGR0tOpEei8IIcgv82NKQ/psyarxiv.com/zeux9/
2018-10-18T21:39:53Z,"Are we proposing any solution to this problem, or merely stating this as a potential problem?  For example, are we saying that we will control race/ethnicity in the analysis or include labs from non-white regions? ",2018-10-18T21:39:53Z,https://psyarxiv.com/zeux9/,zeux9,acct:manyu.li@hypothes.is,WUq4NtMeEeidZ2e2UrQW7w,https://hypothes.is/api/annotations/WUq4NtMeEeidZ2e2UrQW7w,https://hypothes.is/a/WUq4NtMeEeidZ2e2UrQW7w,https://hyp.is/WUq4NtMeEeidZ2e2UrQW7w/psyarxiv.com/zeux9/
2018-10-18T21:35:56Z,"close quotation mark missing, i.e. """,2018-10-18T21:35:56Z,https://psyarxiv.com/zeux9/,zeux9,acct:manyu.li@hypothes.is,zD3OYNMdEeiYkcepA4dIYQ,https://hypothes.is/api/annotations/zD3OYNMdEeiYkcepA4dIYQ,https://hypothes.is/a/zD3OYNMdEeiYkcepA4dIYQ,https://hyp.is/zD3OYNMdEeiYkcepA4dIYQ/psyarxiv.com/zeux9/
2018-10-09T16:18:43Z,Really interesting paper!,2018-10-09T16:18:43Z,https://osf.io/8wnzs/,8wnzs,acct:jlesposito@hypothes.is,_YZIYsveEeixGn9NSZhYGQ,https://hypothes.is/api/annotations/_YZIYsveEeixGn9NSZhYGQ,https://hypothes.is/a/_YZIYsveEeixGn9NSZhYGQ,https://hyp.is/_YZIYsveEeixGn9NSZhYGQ/osf.io/8wnzs/
2018-10-09T15:58:33Z,Ethics in Research Use of Library Patron Data,2018-10-09T15:58:33Z,https://osf.io/bygj3/,bygj3,acct:otterscotter@hypothes.is,LZAo8MvcEeieSDMXwuNgtA,https://hypothes.is/api/annotations/LZAo8MvcEeieSDMXwuNgtA,https://hypothes.is/a/LZAo8MvcEeieSDMXwuNgtA,https://hyp.is/LZAo8MvcEeieSDMXwuNgtA/osf.io/bygj3/
2018-10-03T20:06:18Z,I love that you've included monastics as authors in this work! An excellent example of cross-cultural collaborative research.,2018-10-03T20:04:35Z,https://mindrxiv.org/f2ept,f2ept,acct:whasenk@hypothes.is,jKZ86MdHEeiXcZcK3VVjqQ,https://hypothes.is/api/annotations/jKZ86MdHEeiXcZcK3VVjqQ,https://hypothes.is/a/jKZ86MdHEeiXcZcK3VVjqQ,https://hyp.is/jKZ86MdHEeiXcZcK3VVjqQ/mindrxiv.org/f2ept
2018-09-28T13:06:38Z,Test,2018-09-28T13:06:38Z,https://osf.io/preprints/socarxiv/32n8y/,32n8y,acct:dwhly@hypothes.is,VflQesMfEeiFKM_lxLz5xg,https://hypothes.is/api/annotations/VflQesMfEeiFKM_lxLz5xg,https://hypothes.is/a/VflQesMfEeiFKM_lxLz5xg,https://hyp.is/VflQesMfEeiFKM_lxLz5xg/osf.io/preprints/socarxiv/32n8y/
2018-09-14T14:09:22Z,"""be"" missing",2018-09-14T14:09:22Z,https://psyarxiv.com/swhf2,swhf2,acct:ChristophSchild@hypothes.is,x0J6KrgnEeiHkeffVXi0_Q,https://hypothes.is/api/annotations/x0J6KrgnEeiHkeffVXi0_Q,https://hypothes.is/a/x0J6KrgnEeiHkeffVXi0_Q,https://hyp.is/x0J6KrgnEeiHkeffVXi0_Q/psyarxiv.com/swhf2
2018-09-11T21:24:50Z,"Yth para penulis selamat atas terbitnya publikasi. Ada dua catatan dari saya selaku pengelola INArxiv:
1. cek kembali perjanjian pengalihan hak cipta dari penulis ke penerbit, apakah dibolehkan mengunggah artikel dengan logo penerbit?
2. akan lebih bagus kalau data mentah diunggah ke INArxiv sebagai suplemen dari artikel.",2018-09-11T21:24:50Z,https://osf.io/preprints/inarxiv/c9fpt/,c9fpt,acct:dasaptaerwin@hypothes.is,HZ3gnLYJEeimwXNS6XqjVA,https://hypothes.is/api/annotations/HZ3gnLYJEeimwXNS6XqjVA,https://hypothes.is/a/HZ3gnLYJEeimwXNS6XqjVA,https://hyp.is/HZ3gnLYJEeimwXNS6XqjVA/osf.io/preprints/inarxiv/c9fpt/
2018-09-11T21:18:19Z,"Yth para penulis. Ini artikel menarik. Selamat sudah terbit. Namun demikian mohon dicek perjanjian pengalihan hak cipta ke penerbit IJET, karena yang ibu dan bapak unggah ini adalah yang versi penerbit (ada logo dll). Terima kasih.",2018-09-11T21:18:19Z,https://osf.io/preprints/inarxiv/epkxs/,epkxs,acct:dasaptaerwin@hypothes.is,NHpBgLYIEeiibv_-4mnlxA,https://hypothes.is/api/annotations/NHpBgLYIEeiibv_-4mnlxA,https://hypothes.is/a/NHpBgLYIEeiibv_-4mnlxA,https://hyp.is/NHpBgLYIEeiibv_-4mnlxA/osf.io/preprints/inarxiv/epkxs/
2018-09-10T19:15:22Z,"It would be possible to start this sentence with ""While"", then after what is written here mention that Bayes factors have recently been critiqued. 

So something like: Although Bayes factors have been proposed as an alternative to....they also have several important limitations that have recently been noted in the psychological literature (cite (1), see discussion: cite (2)).


(1) Carlsson, R., Schimmack, U., Williams, D. R., & Bürkner, P. C. (2017). Bayes factors from pooled data are no substitute for Bayesian meta-Analysis: commentary on Scheibehenne, Jamil, and Wagenmakers (2016). Psychological science, 28(11), 1694-1697.

(2) Quintana, D. S., & Williams, D. R. (2018). Bayesian alternatives for common null-hypothesis significance tests in psychiatry: a non-technical guide using JASP. BMC psychiatry, 18(1), 178.

PS:
Apologies in advance for the self citation, but I think these two are good because some of the authors are Bayesians. This makes it pretty clear that even Bayesians do not agree with the Bayes factor advocacy in psychology.",2018-09-10T18:13:30Z,https://psyarxiv.com/gxfaj,gxfaj,acct:donald_williams@hypothes.is,OPe9KrUlEeiYdetr12UKmg,https://hypothes.is/api/annotations/OPe9KrUlEeiYdetr12UKmg,https://hypothes.is/a/OPe9KrUlEeiYdetr12UKmg,https://hyp.is/OPe9KrUlEeiYdetr12UKmg/psyarxiv.com/gxfaj
2018-09-10T18:14:57Z,"For an additional citation to contrast the advocacy of Bayesian methods being less problematic for optional stopping see: [https://arxiv.org/abs/1708.08278](https://arxiv.org/abs/1708.08278). So I think, in addition to what you stated here (quite the effort to learn new methods), it could also be stated that it is not so clear Bayesian methods are, in general, immune to optional stopping (see the appendix in the linked paper). Rather, it occurs under very specific assumptions that do not often reflect how Bayesian methods is used in practice.

",2018-09-10T18:00:47Z,https://psyarxiv.com/gxfaj,gxfaj,acct:donald_williams@hypothes.is,ckdivLUjEeiOKo9UqzUfpw,https://hypothes.is/api/annotations/ckdivLUjEeiOKo9UqzUfpw,https://hypothes.is/a/ckdivLUjEeiOKo9UqzUfpw,https://hyp.is/ckdivLUjEeiOKo9UqzUfpw/psyarxiv.com/gxfaj
2018-09-06T13:28:14Z,Would love to know what this citation is.,2018-09-06T13:28:14Z,https://psyarxiv.com/65qp7/,65qp7,acct:jmgirard@hypothes.is,tVS2wLHYEei4kPMFNaUL_w,https://hypothes.is/api/annotations/tVS2wLHYEei4kPMFNaUL_w,https://hypothes.is/a/tVS2wLHYEei4kPMFNaUL_w,https://hyp.is/tVS2wLHYEei4kPMFNaUL_w/psyarxiv.com/65qp7/
2018-09-06T02:30:16Z,"Thanks for this, the abstract is really nicely written, and conveys the importance of this research very well. Two thumbs up! ",2018-09-06T02:30:16Z,https://paleorxiv.org/nbtgm,nbtgm,acct:protohedgehog@hypothes.is,ynrwPrF8EeiggY_sLulKsg,https://hypothes.is/api/annotations/ynrwPrF8EeiggY_sLulKsg,https://hypothes.is/a/ynrwPrF8EeiggY_sLulKsg,https://hyp.is/ynrwPrF8EeiggY_sLulKsg/paleorxiv.org/nbtgm
2018-09-05T22:34:15Z,"Very nice review. Please note the reference [94] (Pantazatos et al.) is misplaced because they did not argue that spatial biases cannot entirely explain the putative links between CGE and functional segregation. Instead, they argued there was insufficient evidence in the original Richiardi et al. study linking elevated CGE with resting state functional networks, and that spatial biases may in fact entirely account for their findings. To describe the debate/exchange more accurately, I would suggest replacing the below sentence 

“While spatial biases may contribute to these findings, as nodes belonging to the same module tend to be anatomically colocalized [7,8], they cannot explain these effects entirely [94,95].”

with the below paragraph:

“Spatial biases may contribute to these findings, as nodes belonging to the same module tend to be anatomically colocalized [7,8]. Pantazatos et al. argued that these findings are entirely explained by spatial biases [94]. They showed that elevated CGE, as defined in the original Richiardi et al. study, falls monotonically as longer distance edges are removed. Moreover, they showed that 1,000 sets of randomly spaced modules all have significantly high CGE when using the same null distribution defined in the original Richiardi et al. analyses. Therefore, elevated CGE is not specifically related to functional segregation as defined by resting state functional networks, which is in direct contradiction to the main conclusion of the original Richiardi et al. study. Since randomly placed modules do not align (spatially) with any distributed pattern of functional segregation, the finding of elevated CGE may instead be attributed entirely to anatomical colocalization of the nodes within each module. In their rebuttal to [94], Richiardi et al. argue spatial biases cannot explain their findings entirely [95]. However, the authors do not offer an explanation for significantly high CGE observed for randomly spaced sets of modules, other than to note that nodes tend to be closer on average compared to when modules are defined by resting state fMRI. Future work is required to dissociate the effects of spatially proximity on relationships between CGE and spatially distributed functional networks.”

",2018-09-05T22:06:21Z,https://osf.io/fj5tg/,fj5tg,acct:spiropan@hypothes.is,6_yysrFXEeiqoPdsrT4aeQ,https://hypothes.is/api/annotations/6_yysrFXEeiqoPdsrT4aeQ,https://hypothes.is/a/6_yysrFXEeiqoPdsrT4aeQ,https://hyp.is/6_yysrFXEeiqoPdsrT4aeQ/osf.io/fj5tg/
2018-09-03T09:53:53Z,"Link to the OSF project page:

https://osf.io/mhg7t/",2018-09-03T09:53:53Z,https://osf.io/preprints/socarxiv/txqsm/,txqsm,acct:Rickard.Carlsson@hypothes.is,Q_vF8q9fEeimQ39gStVzOg,https://hypothes.is/api/annotations/Q_vF8q9fEeimQ39gStVzOg,https://hypothes.is/a/Q_vF8q9fEeimQ39gStVzOg,https://hyp.is/Q_vF8q9fEeimQ39gStVzOg/osf.io/preprints/socarxiv/txqsm/
2018-09-01T07:44:36Z,"It is worth pointing out the reform movement is in no way guided by simplistic and orthodox Popperian views on science - this transition to a less strict falsificationist view on research has already occurred (see Meehl, 1990) so the author seems to be amused by a strawmen. The current reform movement is more diverse, and less single-mindedly focused on Popper, as the author argues here. ",2018-09-01T07:44:36Z,https://psyarxiv.com/vw39c,vw39c,acct:Lakens@hypothes.is,35rzsq26Eei9VPu376-RGA,https://hypothes.is/api/annotations/35rzsq26Eei9VPu376-RGA,https://hypothes.is/a/35rzsq26Eei9VPu376-RGA,https://hyp.is/35rzsq26Eei9VPu376-RGA/psyarxiv.com/vw39c
2018-08-30T17:04:23Z,"**Concluding thoughts**
I think this manuscript omits an important discussion regarding potential issues that CodeBlue may face in the future. What measures are in place to ensure that the information is stored securely? How long is the storage of the information guaranteed (e.g., what would happen to everybody's data if the company went bankrupt?). What issues are the CodeBlue team currently grappling with?

I am also curious about version control. I see in the contact hypothesis capsule that different versions of the project exist, but are these versions created every time a change is made or do authors control when changes will appear as a new version?  For example, if an author changed the dataset that accompanied the code, would there be viewable documentation of this change?

One neat feature that was not emphasized in the manuscript is the ability for a viewer to *privately* test changes in the code (e.g., change an argument in a function and receive up-to-date results) and that these changes are saved across sessions. However, CodeBlue seems to currently lack a way to see the changes that one has made (but does possess a feature to revert back to the original document).

I think it is critical that the authors describe the financial cost model of CodeBlue. CodeBlue is better described as ""freemium"" than ""free"". Academics can use the platform for free, but face private storage (20GB) and computation time (10 hrs/month) limits. For $20 per individual, researchers unlock more features. I think this cost model is perfectly ok and reasonable, but it should be more transparently discussed in the article.",2018-08-30T17:04:23Z,https://psyarxiv.com/mf82t/,mf82t,acct:coles_nicholas@hypothes.is,vopqlKx2EeiNzKtNAAi7oQ,https://hypothes.is/api/annotations/vopqlKx2EeiNzKtNAAi7oQ,https://hypothes.is/a/vopqlKx2EeiNzKtNAAi7oQ,https://hyp.is/vopqlKx2EeiNzKtNAAi7oQ/psyarxiv.com/mf82t/
2018-08-30T16:34:44Z,Can the authors clarify which figure they are referencing? I did not find any interactive widgets when I pulled this article.,2018-08-30T16:34:44Z,https://psyarxiv.com/mf82t/,mf82t,acct:coles_nicholas@hypothes.is,mhZL5qxyEeiIb-sRkmgGXA,https://hypothes.is/api/annotations/mhZL5qxyEeiIb-sRkmgGXA,https://hypothes.is/a/mhZL5qxyEeiIb-sRkmgGXA,https://hyp.is/mhZL5qxyEeiIb-sRkmgGXA/psyarxiv.com/mf82t/
2018-08-30T16:18:57Z,Compared to what?,2018-08-30T16:18:57Z,https://psyarxiv.com/mf82t/,mf82t,acct:coles_nicholas@hypothes.is,ZYlw-KxwEeiH0rNR8f-XAA,https://hypothes.is/api/annotations/ZYlw-KxwEeiH0rNR8f-XAA,https://hypothes.is/a/ZYlw-KxwEeiH0rNR8f-XAA,https://hyp.is/ZYlw-KxwEeiH0rNR8f-XAA/psyarxiv.com/mf82t/
2018-08-30T16:18:55Z,The paper currently relies to heavily on direct quotes that I suspect could be more succinctly summarized by the writers.,2018-08-30T16:18:55Z,https://psyarxiv.com/mf82t/,mf82t,acct:coles_nicholas@hypothes.is,ZDgNuKxwEei-OoupClq__g,https://hypothes.is/api/annotations/ZDgNuKxwEei-OoupClq__g,https://hypothes.is/a/ZDgNuKxwEei-OoupClq__g,https://hyp.is/ZDgNuKxwEei-OoupClq__g/psyarxiv.com/mf82t/
2018-08-30T16:18:52Z,I feel that this part of the quote makes it very difficult to read and I'm not sure if it is entirely necessary,2018-08-30T16:18:52Z,https://psyarxiv.com/mf82t/,mf82t,acct:coles_nicholas@hypothes.is,Ylf2DKxwEeih4SOtyLYNEw,https://hypothes.is/api/annotations/Ylf2DKxwEeih4SOtyLYNEw,https://hypothes.is/a/Ylf2DKxwEeih4SOtyLYNEw,https://hyp.is/Ylf2DKxwEeih4SOtyLYNEw/psyarxiv.com/mf82t/
2018-08-30T16:18:42Z,"I think the role of computational reproducibility is being oversold here. Computational irreproducibility, malfeasance, and human error are all potential reasons for such discrepencies. However, one of the nice things about computational irreproduciblity is that it makes it easier to uncover malfeasance and human error.",2018-08-30T16:18:42Z,https://psyarxiv.com/mf82t/,mf82t,acct:coles_nicholas@hypothes.is,XH74hKxwEeiZzatsfZ90pA,https://hypothes.is/api/annotations/XH74hKxwEeiZzatsfZ90pA,https://hypothes.is/a/XH74hKxwEeiZzatsfZ90pA,https://hyp.is/XH74hKxwEeiZzatsfZ90pA/psyarxiv.com/mf82t/
2018-08-30T16:00:49Z,"I think the distinction between statistical, empirical, and computational reproducible is useful. However, there seems to be some clear overlap between these types of reproducible. For example, a set of code that categorizes a set of tweets based on emotion tone and performs a variety of analyses seems to provide both computational and statistical reproducibility. While Code Ocean clearly seems designed for computational reproducibility, I am having trouble seeing how it is also not providing statistical reproducibility.",2018-08-30T16:00:49Z,https://psyarxiv.com/mf82t/,mf82t,acct:coles_nicholas@hypothes.is,3TjAmKxtEeiLAIMyRQc2cA,https://hypothes.is/api/annotations/3TjAmKxtEeiLAIMyRQc2cA,https://hypothes.is/a/3TjAmKxtEeiLAIMyRQc2cA,https://hyp.is/3TjAmKxtEeiLAIMyRQc2cA/psyarxiv.com/mf82t/
2018-08-29T16:27:24Z,"It might be good to give an example of this. Knowing where I live and where I work might be identifiable if the organization is small. Adding a third piece of knowledge (strong political views, or type of car I drive...) could re-identify many more people. ",2018-08-29T16:27:24Z,https://osf.io/ewyjb/,ewyjb,acct:mellordavid@hypothes.is,aY9lBKuoEeiedbcPeELxsw,https://hypothes.is/api/annotations/aY9lBKuoEeiedbcPeELxsw,https://hypothes.is/a/aY9lBKuoEeiedbcPeELxsw,https://hyp.is/aY9lBKuoEeiedbcPeELxsw/osf.io/ewyjb/
2018-08-29T16:24:02Z,It might be worth adding some resources for how to accomplish this. These protected access repositories provide this type of service as a 3rd party protection to identifiable information: https://osf.io/tvyxz/wiki/8.%20Approved%20Protected%20Access%20Repositories/,2018-08-29T16:24:02Z,https://osf.io/ewyjb/,ewyjb,acct:mellordavid@hypothes.is,8U-9KKunEeik4Ov9W0-lAA,https://hypothes.is/api/annotations/8U-9KKunEeik4Ov9W0-lAA,https://hypothes.is/a/8U-9KKunEeik4Ov9W0-lAA,https://hyp.is/8U-9KKunEeik4Ov9W0-lAA/osf.io/ewyjb/
2018-08-28T16:12:57Z,We look forward to your comments!,2018-08-28T16:12:57Z,https://psyarxiv.com/7k6ay,7k6ay,acct:Lakens@hypothes.is,OnqTcqrdEei4Y1cj7gEo2Q,https://hypothes.is/api/annotations/OnqTcqrdEei4Y1cj7gEo2Q,https://hypothes.is/a/OnqTcqrdEei4Y1cj7gEo2Q,https://hyp.is/OnqTcqrdEei4Y1cj7gEo2Q/psyarxiv.com/7k6ay
2018-08-28T15:00:20Z,"I really enjoyed this preprint. I have one comment: Throughout this manuscript, you reference univariate effect sizes. It seems relevant to reference a multivariate effect (i.e., Mahalanobis D) if only to make the point that even small mean differences in univariate preferences, personality traits, and cognitive abilities can combine to create perceivably large gender/sex differences. I know this topic is debated (and the authors are critical of D and what is means), but this thesis seems incomplete without reference to how preferences/traits/abilities could combine to create differences in what majors/jobs/careers men and women are good at/pursue (on average). I think the commentaries here (https://marcodgdotnet.files.wordpress.com/2014/04/delgiudice_etal_2012_comments_reply.pdf) and the examples described here (https://marcodgdotnet.files.wordpress.com/2014/04/delgiudice_2013_is-d_valid_ep.pdf) make the debate and the conceptual utility of D clear.",2018-08-28T14:59:26Z,https://psyarxiv.com/ms524,ms524,acct:nickmichalak@hypothes.is,9U5h1KrSEei-pe8qI4m9sQ,https://hypothes.is/api/annotations/9U5h1KrSEei-pe8qI4m9sQ,https://hypothes.is/a/9U5h1KrSEei-pe8qI4m9sQ,https://hyp.is/9U5h1KrSEei-pe8qI4m9sQ/psyarxiv.com/ms524
2018-08-27T15:58:31Z,"This is written with the assumption that passing a threshold should be a requirement for publication, yet this argument was dismantled on page 10, lines 186-190, where it's written that a threshold should only be used for a semantic label (""significant"") and not as a criterion for publication.

",2018-08-27T15:58:31Z,https://psyarxiv.com/rbm8y,rbm8y,acct:nick_fox@hypothes.is,C2ZnWKoSEeiXNucCNHf6SQ,https://hypothes.is/api/annotations/C2ZnWKoSEeiXNucCNHf6SQ,https://hypothes.is/a/C2ZnWKoSEeiXNucCNHf6SQ,https://hyp.is/C2ZnWKoSEeiXNucCNHf6SQ/psyarxiv.com/rbm8y
2018-08-25T13:59:37Z,"yes, we went from comparing it to the GDS system airlines use, to real time information channel to information pipeline. we settled on information sharing pipeline. ",2018-08-25T13:59:37Z,https://osf.io/hbwf8/,hbwf8,acct:vioil@hypothes.is,Gk9RFqhvEeidFdeF93l3vg,https://hypothes.is/api/annotations/Gk9RFqhvEeidFdeF93l3vg,https://hypothes.is/a/Gk9RFqhvEeidFdeF93l3vg,https://hyp.is/tYlVjKRkEeivCJvgRV-lIg/osf.io/hbwf8/
2018-08-25T13:56:59Z,"this is a great suggestion, thank you. we will incorporate this.",2018-08-25T13:56:59Z,https://osf.io/hbwf8/,hbwf8,acct:vioil@hypothes.is,vKorxqhuEei0wpcpSkfP-g,https://hypothes.is/api/annotations/vKorxqhuEei0wpcpSkfP-g,https://hypothes.is/a/vKorxqhuEei0wpcpSkfP-g,https://hyp.is/W2brhqRlEeiQq_MRfUtQLQ/osf.io/hbwf8/
2018-08-25T13:56:29Z,good catch! :),2018-08-25T13:56:29Z,https://osf.io/hbwf8/,hbwf8,acct:vioil@hypothes.is,qp8FMqhuEeikTUNXme9c4Q,https://hypothes.is/api/annotations/qp8FMqhuEeikTUNXme9c4Q,https://hypothes.is/a/qp8FMqhuEeikTUNXme9c4Q,https://hyp.is/eqkVFKRlEei2kb9MM7TGWQ/osf.io/hbwf8/
2018-08-24T23:06:32Z,1997,2018-08-24T23:06:32Z,https://psyarxiv.com/6gcnm/,6gcnm,acct:sTeamTraen@hypothes.is,VzmAzqfyEeiTU9d7OmbfIQ,https://hypothes.is/api/annotations/VzmAzqfyEeiTU9d7OmbfIQ,https://hypothes.is/a/VzmAzqfyEeiTU9d7OmbfIQ,https://hyp.is/VzmAzqfyEeiTU9d7OmbfIQ/psyarxiv.com/6gcnm/
2018-08-24T23:02:39Z,2012,2018-08-24T23:02:39Z,https://psyarxiv.com/6gcnm/,6gcnm,acct:sTeamTraen@hypothes.is,zJek-qfxEeiUXw8oxRHepQ,https://hypothes.is/api/annotations/zJek-qfxEeiUXw8oxRHepQ,https://hypothes.is/a/zJek-qfxEeiUXw8oxRHepQ,https://hyp.is/zJek-qfxEeiUXw8oxRHepQ/psyarxiv.com/6gcnm/
2018-08-22T19:34:43Z,"I'd also add that even detailed preregistrations are not sufficient. They must be followed, deviations must be justifiable, and reviewers must check those. Finally, authors should not be penalized for deviations in a system where prereg isn't common because that would further incentive unreported flexibility/p-hacking by those who didn't preregister. ",2018-08-22T19:34:43Z,https://psyarxiv.com/emyux,emyux,acct:mellordavid@hypothes.is,a1-RTqZCEeiDjzPqNTr-WA,https://hypothes.is/api/annotations/a1-RTqZCEeiDjzPqNTr-WA,https://hypothes.is/a/a1-RTqZCEeiDjzPqNTr-WA,https://hyp.is/a1-RTqZCEeiDjzPqNTr-WA/psyarxiv.com/emyux
2018-08-22T14:04:00Z,"Third method: ""a network scale-up estimate, where the general population (within research psychology) will be asked how many people they know who have used QRPs in the last 12 months.""",2018-08-22T14:04:00Z,https://psyarxiv.com/3v7hx/,3v7hx,acct:Sauchin_chen@hypothes.is,OA40hqYUEeiv7scz3xu_-w,https://hypothes.is/api/annotations/OA40hqYUEeiv7scz3xu_-w,https://hypothes.is/a/OA40hqYUEeiv7scz3xu_-w,https://hyp.is/OA40hqYUEeiv7scz3xu_-w/psyarxiv.com/3v7hx/
2018-08-22T14:02:37Z,"Second method: ""an unmatched count estimate, where population size will be measured indirectly via item counts.""  ",2018-08-22T14:02:37Z,https://psyarxiv.com/3v7hx/,3v7hx,acct:Sauchin_chen@hypothes.is,BqkeJKYUEeitMiOZyc95bg,https://hypothes.is/api/annotations/BqkeJKYUEeitMiOZyc95bg,https://hypothes.is/a/BqkeJKYUEeitMiOZyc95bg,https://hyp.is/BqkeJKYUEeitMiOZyc95bg/psyarxiv.com/3v7hx/
